16  21  37  0.678885210235  0.185759146978
16  22  38  0.404834438056  0.178194912759
16  23  39  0.0  0.0
16  24  40  0.461768197719  0.230884098859
16  25  41  0.0  0.0
16  26  42  0.450900022789  0.225450011394
16  27  43  0.0  0.0
16  28  44  0.116811685216  0.0584058426081
16  29  45  nan  nan
16  30  46  0.46759939148  0.23379969574
16  31  47  nan  nan
16  32  48  nan  nan
17  11  28  nan  nan
17  12  29  nan  nan
17  13  30  nan  nan
17  14  31  0.506184026186  0.154643291647
17  15  32  0.85567417482  0.163206509873
17  16  33  0.624192985613  0.141705085802
17  17  34  0.911878640434  0.141149014163
17  18  35  0.54973241716  0.101743656498
17  19  36  0.784542037535  0.183259244507
17  20  37  nan  nan
17  21  38  0.583654685304  0.17309789065
17  22  39  0.806132348404  0.170738213622
17  23  40  0.33783928557  0.0902726045808
17  24  41  0.281789164479  0.14089458224
17  25  42  0.388968114494  0.194484057247
17  26  43  0.0  0.0
17  27  44  0.0477863731978  0.0238931865989
17  28  45  0.0  0.0
17  29  46  nan  nan
17  30  47  nan  nan
17  31  48  nan  nan
17  32  49  nan  nan
17  33  50  nan  nan
18  12  30  nan  nan
18  13  31  nan  nan
18  14  32  0.346805606045  0.173402803023
18  15  33  0.451703657868  0.225851828934
18  16  34  0.0818296192889  0.0409148096445
18  17  35  0.55014584007  0.113362053411
18  18  36  0.808076793123  0.117003250218
18  19  37  0.402410971241  0.119340139783
18  20  38  0.777503175654  0.191562645834
18  21  39  0.973749424664  0.198510042026
18  22  40  0.565781453235  0.13187125601
18  23  41  0.66726929225  0.168287439564
18  24  42  0.430301864405  0.132653238925
18  25  43  0.141295907604  0.070647953802
18  26  44  0.355758185746  0.139731427022
18  27  45  nan  nan
18  28  46  0.485831407001  0.242915703501
18  29  47  0.0  0.0
18  30  48  0.364228996739  0.182114498369
18  31  49  nan  nan
18  32  50  nan  nan
18  33  51  nan  nan
18  34  52  nan  nan
19  13  32  nan  nan
19  14  33  nan  nan
19  15  34  nan  nan
19  16  35  0.0  0.0
19  17  36  0.274282308257  0.125375999778
19  18  37  0.16562366054  0.0682186981376
19  19  38  0.729560032368  0.122836364884
19  20  39  nan  nan
19  21  40  0.431369721866  0.10115982754
19  22  41  nan  nan
19  23  42  1.04839049054  0.200665833503
19  24  43  nan  nan
19  25  44  0.655165519538  0.327582759769
19  26  45  0.450031186801  0.141114509788
19  27  46  0.307676920479  0.153838460239
19  28  47  0.68710069151  0.124868749997
19  29  48  0.0  0.0
19  30  49  0.388123943149  0.194061971574
19  31  50  0.0  0.0
19  32  51  nan  nan
19  33  52  nan  nan
19  34  53  nan  nan
19  35  54  nan  nan
19  36  55  nan  nan
20  14  34  nan  nan
20  15  35  nan  nan
20  16  36  0.518754423213  0.259377211607
20  17  37  0.273985634208  0.136992817104
20  18  38  0.349430788195  0.174715394098
20  19  39  nan  nan
20  20  40  1.29340540541  0.246918918919
20  21  41  0.516030710347  0.108393945731
20  22  42  0.768315737711  0.21232632372
20  23  43  nan  nan
20  24  44  0.542944106829  0.0899969951509
20  25  45  0.619687645985  0.142752794871
20  26  46  0.607218683652  0.0822171225178
20  27  47  0.44998417093  0.0940903179832
20  28  48  0.465676201055  0.0784885111671
20  29  49  0.326372841709  0.163186420855
20  30  50  1.1109248252  0.313058149059
20  31  51  0.0  0.0
20  32  52  0.59060273445  0.295301367225
20  33  53  0.0  0.0
20  34  54  nan  nan
20  35  55  nan  nan
20  36  56  nan  nan
20  37  57  nan  nan
21  15  36  nan  nan
21  16  37  nan  nan
21  17  38  nan  nan
21  18  39  0.130604314546  0.0653021572731
21  19  40  0.742173562755  0.249920872418
21  20  41  0.64266636647  0.145425896985
21  21  42  0.993132949577  0.154090868771
21  22  43  1.03703703704  0.167821277411
21  23  44  1.4358974359  0.197803929044
21  24  45  1.2776082596  0.174762660991
21  25  46  0.985231330183  0.125
21  26  47  1.29411764706  0.395376041428
21  27  48  0.870988525239  0.172890493849
21  28  49  0.769355531898  0.131316944528
21  29  50  0.536863053226  0.223908211165
21  30  51  0.818110409858  0.222180464769
21  31  52  0.36633868536  0.18316934268
21  32  53  nan  nan
21  33  54  0.0299415571095  0.0149707785548
21  34  55  nan  nan
21  35  56  0.341082860481  0.17054143024
21  36  57  nan  nan
21  37  58  nan  nan
21  38  59  nan  nan
21  39  60  nan  nan
22  16  38  nan  nan
22  17  39  nan  nan
22  18  40  nan  nan
22  19  41  nan  nan
22  20  42  0.290436835891  0.142857142857
22  21  43  0.291223747962  0.110649708989
22  22  44  1.16585178888  0.228854757558
22  23  45  nan  nan
22  24  46  0.631141832364  0.10264931236
22  25  47  0.602075674794  0.131827026211
22  26  48  0.535895281441  0.106373183595
22  27  49  0.847617625836  0.206751034047
22  28  50  0.670679933318  0.113299351248
22  29  51  0.775183185221  0.188142883897
22  30  52  0.51619714811  0.102179147488
22  31  53  0.131380877933  0.0397961888133
22  32  54  0.487761144731  0.236952723964
22  33  55  0.2930555768  0.1465277884
22  34  56  0.511467493837  0.255733746918
22  35  57  nan  nan
22  36  58  0.51475037382  0.25737518691
22  37  59  nan  nan
22  38  60  nan  nan
22  39  61  nan  nan
22  40  62  nan  nan
23  17  40  nan  nan
23  18  41  nan  nan
23  19  42  nan  nan
23  20  43  0.0  0.0
23  21  44  0.0  0.0
23  22  45  1.18195906538  0.306592294518
23  23  46  1.27227348049  0.292492652223
23  24  47  0.790598557  0.132549875088
23  25  48  0.828396199664  0.123096567496
23  26  49  0.751378946468  0.158385593935
23  27  50  0.586235422982  0.125638627936
23  28  51  0.741552370942  0.142199049743
23  29  52  0.5982608525  0.152227411885
23  30  53  0.866171815304  0.193389679854
23  31  54  1.03848547416  0.279832494838
23  32  55  0.0  0.0
23  33  56  nan  nan
23  34  57  0.181201895918  0.0906009479591
23  35  58  0.0  0.0
23  36  59  nan  nan
23  37  60  0.0  0.0
23  38  61  nan  nan
23  39  62  nan  nan
23  40  63  nan  nan
23  41  64  nan  nan
23  42  65  nan  nan
24  18  42  nan  nan
24  19  43  nan  nan
24  20  44  nan  nan
24  21  45  0.13578964984  0.0678948249198
24  22  46  1.18789562659  0.460467218599
24  23  47  1.33914541515  0.262405053379
24  24  48  1.41579940334  0.397061077769
24  25  49  0.790143837949  0.0926537869282
24  26  50  0.921692861893  0.13203449182
24  27  51  0.604595447141  0.102699661923
24  28  52  0.761738798093  0.140173382351
24  29  53  0.895454989911  0.136030294141
24  30  54  0.790899048838  0.128622429849
24  31  55  1.02482054552  0.167184961699
24  32  56  1.35821774124  0.422612636707
24  33  57  0.341031297394  0.161760650765
24  34  58  0.420655504375  0.210327752188
24  35  59  0.319736834979  0.15986841749
24  36  60  0.517562087751  0.258781043875
24  37  61  0.0  0.0
24  38  62  0.526662962975  0.263331481488
24  39  63  nan  nan
24  40  64  0.530608403468  0.265304201734
24  41  65  nan  nan
24  42  66  nan  nan
24  43  67  nan  nan
25  19  44  nan  nan
25  20  45  nan  nan
25  21  46  0.0  0.0
25  22  47  0.0  0.0
25  23  48  0.755677988764  0.208958560902
25  24  49  0.39386940592  0.0970413161268
25  25  50  1.01794661015  0.181752960429
25  26  51  1.07516296493  0.202220812784
25  27  52  0.894019517015  0.11109468021
25  28  53  0.828640777131  0.168013065791
25  29  54  0.580557051251  0.130278525625
25  30  55  0.535077663996  0.127421820703
25  31  56  0.823470071058  0.17130673843
25  32  57  1.30190797038  0.236673143678
25  33  58  0.828589189204  0.390642550985
25  34  59  0.0  0.0
25  35  60  0.526383182369  0.263191591184
25  36  61  0.0636414352646  0.0318207176323
25  37  62  0.0  0.0
25  38  63  nan  nan
25  39  64  0.425826781667  0.212913390833
25  40  65  nan  nan
25  41  66  nan  nan
25  42  67  nan  nan
25  43  68  nan  nan
25  44  69  nan  nan
25  45  70  nan  nan
26  19  45  nan  nan
26  20  46  nan  nan
26  21  47  nan  nan
26  22  48  nan  nan
26  23  49  0.0  0.0
26  24  50  0.439977312764  0.219988656382
26  25  51  1.23056878792  0.262336631245
26  26  52  0.908461041542  0.163984788148
26  27  53  1.04761075082  0.200418277683
26  28  54  0.719062598944  0.115653507142
26  29  55  0.758070440132  0.12161321219
26  30  56  0.450790061868  0.0960201803888
26  31  57  0.540570045594  0.160145980097
26  32  58  0.647124407568  0.0799869641883
26  33  59  0.489409568601  0.135714978363
26  34  60  0.501915908132  0.0920018638858
26  35  61  0.0  0.0
26  36  62  0.655495010754  0.128612105414
26  37  63  0.158972848759  0.0794864243793
26  38  64  0.45970397156  0.121896036414
26  39  65  0.318581255673  0.159290627837
26  40  66  0.526665286183  0.263332643092
26  41  67  0.456527943145  0.228263971573
26  42  68  0.523810928171  0.261905464085
26  43  69  nan  nan
26  44  70  nan  nan
26  45  71  nan  nan
26  46  72  nan  nan
26  47  73  nan  nan

27  20  47  nan  nan
27  21  48  nan  nan
27  22  49  nan  nan
27  23  50  0.0  0.0
27  24  51  nan  nan
27  25  52  0.0  0.0
27  26  53  0.326377952234  0.124263478194
27  27  54  0.881064566137  0.233333333333
27  28  55  0.708779370933  0.16066080808
27  29  56  0.801653440143  0.119531527336
27  30  57  0.873081053452  0.153461660388
27  31  58  0.637154031716  0.12485773289
27  32  59  1.04172444058  0.148104037153
27  33  60  0.637728683155  0.103905381068
27  34  61  0.690770295633  0.161023123651
27  35  62  0.872029859735  0.28844210497
27  36  63  0.480213880278  0.180376682751
27  37  64  0.653362993803  0.267228582896
27  38  65  0.453515857235  0.226757928618
27  39  66  0.491391931684  0.245695965842
27  40  67  nan  nan
27  41  68  0.957619105738  0.478809552869
27  42  69  nan  nan
27  43  70  0.0  0.0
27  44  71  nan  nan
27  45  72  nan  nan
27  46  73  nan  nan
27  47  74  nan  nan
27  48  75  nan  nan
28  20  48  nan  nan
28  21  49  nan  nan
28  22  50  nan  nan
28  23  51  nan  nan
28  24  52  0.465400437256  0.232700218628
28  25  53  0.0786469140103  0.0393234570052
28  26  54  0.46844413747  0.234222068735
28  27  55  0.837673774018  0.418836887009
28  28  56  1.00826459268  0.179112338937
28  29  57  0.705299015138  0.102908720331
28  30  58  1.26954556326  0.177633609293
28  31  59  1.11418364595  0.144580016577
28  32  60  0.799987745859  0.105449927026
28  33  61  0.495147957286  0.123720819039
28  34  62  0.394892732045  0.0961786632364
28  35  63  0.380636305511  0.0739857934333
28  36  64  0.562750308111  0.110490241354
28  37  65  0.636568925358  0.0994693388066
28  38  66  0.851652352347  0.234829303811
28  39  67  0.119435622509  0.0597178112544
28  40  68  0.8  0.4
28  41  69  0.297024628413  0.119895074893
28  42  70  0.427667736588  0.213833868294
28  43  71  0.13657507908  0.0515330286719
28  44  72  0.524093387121  0.262046693561
28  45  73  nan  nan
28  46  74  0.518361543942  0.259180771971
28  47  75  nan  nan
28  48  76  0.523487146615  0.261743573308
28  49  77  nan  nan
28  50  78  nan  nan
29  23  52  nan  nan
29  24  53  nan  nan
29  25  54  nan  nan
29  26  55  nan  nan
29  27  56  nan  nan
29  28  57  0.136382049553  0.0681910247763
29  29  58  1.17258043902  0.182037216027
29  30  59  0.882603772211  0.113819693146
29  31  60  0.908357924951  0.155012441212
29  32  61  0.801214563364  0.130038735237
29  33  62  0.923076923077  0.210831838422
29  34  63  0.471757722935  0.094176254368
29  35  64  0.704644860749  0.129259056612
29  36  65  0.515222398596  0.122517871696
29  37  66  0.509358051405  0.116006937751
29  38  67  0.326411436121  0.0909903320765
29  39  68  0.464051847865  0.224076067456
29  40  69  0.380756369711  0.100763408639
29  41  70  0.376596569979  0.18829828499
29  42  71  0.463661359856  0.165831607771
29  43  72  0.662600112839  0.331300056419
29  44  73  0.184848562982  0.0924242814911
29  45  74  nan  nan
29  46  75  0.0  0.0
29  47  76  nan  nan
29  48  77  nan  nan
29  49  78  nan  nan
29  50  79  nan  nan
29  51  80  nan  nan
29  52  81  nan  nan
30  24  54  nan  nan
30  25  55  nan  nan
30  26  56  nan  nan
30  27  57  nan  nan
30  28  58  nan  nan
30  29  59  0.139453175421  0.0697265877104
30  30  60  0.852261065967  0.181665884622
30  31  61  0.840229984354  0.228093414346
30  32  62  1.34308018718  0.183983460334
30  33  63  0.602833570016  0.106616251819
30  34  64  0.745273023444  0.151354709199
30  35  65  0.815479060588  0.127383980497
30  36  66  0.601554681759  0.137682905354
30  37  67  0.585781651494  0.0838583710174
30  38  68  0.52677018569  0.118423812427
30  39  69  0.816296399473  0.249665202401
30  40  70  0.520683099503  0.121274425954
30  41  71  0.744967636978  0.202244062366
30  42  72  0.247194435978  0.123597217989
30  43  73  0.468504701084  0.234252350542
30  44  74  0.542588354945  0.271294177473
30  45  75  0.594890510949  0.25
30  46  76  0.507825024426  0.253912512213
30  47  77  0.8  0.4
30  48  78  0.51249053935  0.256245269675
30  49  79  nan  nan
30  50  80  nan  nan
30  51  81  nan  nan
30  52  82  nan  nan
30  53  83  nan  nan
30  54  84  nan  nan
31  25  56  nan  nan
31  26  57  nan  nan
31  27  58  nan  nan
31  28  59  nan  nan
31  29  60  nan  nan
31  30  61  0.321680289221  0.16084014461
31  31  62  0.332093282443  0.127794713053
31  32  63  0.770604219931  0.19909475779
31  33  64  0.826702168499  0.170773353095
31  34  65  1.53846153846  0.279025102408
31  35  66  0.550939209325  0.0923944610109
31  36  67  0.663533303542  0.08508916542
31  37  68  0.643021995076  0.10715886993
31  38  69  0.53063700555  0.12314571984
31  39  70  0.718299928819  0.210788881008
31  40  71  0.806164342076  0.197509707091
31  41  72  0.704869707894  0.130178087875
31  42  73  nan  nan
31  43  74  0.767700535166  0.383850267583
31  44  75  0.481594460929  0.100887850062
31  45  76  0.280383032039  0.140191516019
31  46  77  0.810800523141  0.173148997638
31  47  78  1.42857142857  0.592590636332
31  48  79  0.370215124232  0.113107909587
31  49  80  0.961256862428  0.480628431214
31  50  81  0.175470524041  0.0877352620207
31  51  82  nan  nan
31  52  83  nan  nan
31  53  84  nan  nan
31  54  85  nan  nan
31  55  86  nan  nan
32  26  58  nan  nan
32  27  59  nan  nan
32  28  60  nan  nan
32  29  61  nan  nan
32  30  62  0.0  0.0
32  31  63  nan  nan
32  32  64  0.58255732407  0.248363612185
32  33  65  1.4  0.277913230549
32  34  66  0.815910582688  0.181221307335
32  35  67  0.762227008761  0.13477682382
32  36  68  0.967001445228  0.134548869518
32  37  69  0.408714041259  0.10307201087
32  38  70  0.445980305901  0.0868648829997
32  39  71  0.871548729155  0.172104588541
32  40  72  0.495389773527  0.0581611840814
32  41  73  nan  nan
32  42  74  0.450606506919  0.0934342120553
32  43  75  nan  nan
32  44  76  0.357055727502  0.106521897812
32  45  77  0.333851272217  0.146099204738
32  46  78  0.67452562312  0.155686114829
32  47  79  1.27823559218  0.388284396085
32  48  80  0.435545389937  0.194402719889
32  49  81  0.935251488224  0.290322232767
32  50  82  0.428929418818  0.214464709409
32  51  83  0.474206860463  0.237103430231
32  52  84  0.504258960602  0.252129480301
32  53  85  nan  nan
32  54  86  nan  nan
32  55  87  nan  nan
32  56  88  nan  nan
32  57  89  nan  nan
33  27  60  nan  nan
33  28  61  nan  nan
33  29  62  nan  nan
33  30  63  nan  nan
33  31  64  nan  nan
33  32  65  0.0  0.0
33  33  66  0.413633997291  0.206816998645
33  34  67  0.594306196668  0.245437404607
33  35  68  1.53846153846  0.536666957052
33  36  69  0.757723604312  0.196660624589
33  37  70  0.741826552936  0.165335551541
33  38  71  0.918014122066  0.202462873333
33  39  72  0.681457783895  0.0787338938405
33  40  73  0.885777223893  0.282954706143
33  41  74  0.874410869024  0.200718570353
33  42  75  nan  nan
33  43  76  0.48175809492  0.149223317187
33  44  77  0.632774997802  0.0870313197684
33  45  78  0.632937915685  0.161158207955
33  46  79  0.412177078705  0.14754858837
33  47  80  nan  nan
33  48  81  0.833333333333  0.25
33  49  82  0.557537702649  0.278768851325
33  50  83  0.504971938295  0.187198545583
33  51  84  0.0  0.0
33  52  85  nan  nan
33  53  86  nan  nan
33  54  87  nan  nan
33  55  88  nan  nan
33  56  89  nan  nan
33  57  90  nan  nan
33  58  91  nan  nan
34  30  64  nan  nan
34  31  65  nan  nan
34  32  66  0.489231534015  0.244615767007
34  33  67  nan  nan
34  34  68  0.395150989324  0.122755645531
34  35  69  0.524788135593  0.2
34  36  70  0.92277433879  0.257171278746
34  37  71  1.14285714286  0.501424432053
34  38  72  0.564433137454  0.102151629939
34  39  73  1.25547463155  0.285060938228
34  40  74  0.603230273058  0.0739810664593
34  41  75  1.00815344145  0.125123569242
34  42  76  0.548895565333  0.070366266703
34  43  77  0.664761452223  0.0740903778801
34  44  78  0.552998486514  0.0913979570791
34  45  79  0.691447142585  0.10462172898
34  46  80  0.575755108219  0.215981267558
34  47  81  0.310115945634  0.136717286161
34  48  82  0.379118712928  0.0964507411445
34  49  83  1.5197862475  0.745610705487
34  50  84  0.667456886935  0.137671611865
34  51  85  0.0  0.0
34  52  86  0.50612990102  0.25306495051
34  53  87  nan  nan
34  54  88  0.496547538791  0.248273769395
34  55  89  nan  nan
34  56  90  nan  nan
34  57  91  nan  nan
34  58  92  nan  nan
34  59  93  nan  nan
34  60  94  nan  nan
35  32  67  nan  nan
35  33  68  nan  nan
35  34  69  0.0  0.0
35  35  70  0.546644911512  0.259307476715
35  36  71  1.38779778141  0.237304509911
35  37  72  1.25382306321  0.224375589803
35  38  73  1.37683498619  0.224546723948
35  39  74  0.891723327874  0.119092286277
35  40  75  1.49527750092  0.390664936635
35  41  76  0.829379725876  0.164106948112
35  42  77  1.05286186982  0.124584416238
35  43  78  0.838086483253  0.114354658671
35  44  79  0.840834741912  0.109241851874
35  45  80  0.712841120391  0.111907491978
35  46  81  0.712794530198  0.131070589691
35  47  82  0.753434105135  0.110688038807
35  48  83  0.828085613277  0.13095692739
35  49  84  0.253373017472  0.104075662131
35  50  85  0.509760673282  0.147616706077
35  51  86  0.4  0.2
35  52  87  0.0  0.0
35  53  88  0.0  0.0
35  54  89  nan  nan
35  55  90  nan  nan
35  56  91  nan  nan
35  57  92  0.0  0.0
35  58  93  nan  nan
35  59  94  nan  nan
35  60  95  nan  nan
35  61  96  nan  nan
35  62  97  nan  nan
36  33  69  nan  nan
36  34  70  nan  nan
36  35  71  nan  nan
36  36  72  1.2  0.521524571361
36  37  73  0.679011718485  0.124322630902
36  38  74  1.10243595262  0.388600602611
36  39  75  1.16393570696  0.149606094161
36  40  76  0.90714610833  0.18684569868
36  41  77  1.25477833777  0.23260798782
36  42  78  0.950476385075  0.162594664254
36  43  79  0.885343469447  0.0977712687647
36  44  80  0.80548044967  0.128376244277
36  45  81  0.932657585597  0.102287785649
36  46  82  0.473048583  0.0637157756533
36  47  83  0.990520789984  0.251014388116
36  48  84  0.934116565953  0.203443819489
36  49  85  0.672509303589  0.117425695987
36  50  86  0.619360086703  0.124745141273
36  51  87  0.802725399563  0.330300402044
36  52  88  0.436679672161  0.106857404638
36  53  89  0.664679662746  0.185924877443
36  54  90  1.06670957593  0.421373701708
36  55  91  1.10519279194  0.285714285714
36  56  92  0.372332618825  0.0919777111753
36  57  93  0.507226061988  0.253613030994
36  58  94  0.495914159469  0.247957079734
36  59  95  0.329430251438  0.164715125719
36  60  96  0.495785402391  0.247892701195
36  61  97  nan  nan
36  62  98  nan  nan
36  63  99  nan  nan
36  64  100  nan  nan
37  34  71  nan  nan
37  35  72  nan  nan
37  36  73  0.0  0.0
37  37  74  0.521235865853  0.260617932927
37  38  75  0.366625990196  0.0920929078161
37  39  76  0.474812402544  0.172848874909
37  40  77  1.17507478578  0.200831516504
37  41  78  0.859516403149  0.156981845178
37  42  79  1.12155056475  0.120010464515
37  43  80  1.11111111111  0.185641151182
37  44  81  0.71184515227  0.0925634639752
37  45  82  1.15064374443  0.293189742351
37  46  83  1.13255145465  0.149326168812
37  47  84  0.72982588285  0.126038961069
37  48  85  0.875641072122  0.128166058722
37  49  86  0.967663469458  0.198012650745
37  50  87  0.387705969678  0.131417555032
37  51  88  0.686500659733  0.139970022924
37  52  89  nan  nan
37  53  90  0.439336106703  0.219668053352
37  54  91  1.19589866576  0.319542219734
37  55  92  0.732641819873  0.32694398741
37  56  93  0.695980738013  0.194802429303
37  57  94  0.43115942029  0.166666666667
37  58  95  0.0  0.0
37  59  96  0.169433438099  0.0386738979701
37  60  97  nan  nan
37  61  98  0.0  0.0
37  62  99  nan  nan
37  63  100  nan  nan
37  64  101  nan  nan
37  65  102  nan  nan
38  35  73  nan  nan
38  36  74  nan  nan
38  37  75  nan  nan
38  38  76  0.487489643098  0.243744821549
38  39  77  1.35436525217  0.318591635619
38  40  78  0.758550984311  0.315683887319
38  41  79  1.11955777513  0.178876943327
38  42  80  1.22164956941  0.475128023579
38  43  81  0.86880012668  0.112992404231
38  44  82  1.01142475983  0.194607092078
38  45  83  0.815787288114  0.130837492837
38  46  84  0.837452017612  0.12294817055
38  47  85  0.526973700279  0.0780661417385
38  48  86  0.664272221918  0.159989977113
38  49  87  nan  nan
38  50  88  0.684485039135  0.0834601141193
38  51  89  0.558847669676  0.137774907462
38  52  90  0.427429031384  0.151598397108
38  53  91  0.670544570287  0.188136825881
38  54  92  0.697435702565  0.144505933814
38  55  93  0.672037380409  0.154040351378
38  56  94  0.376341436227  0.128538822988
38  57  95  0.981192180082  0.2644389291
38  58  96  0.549767696906  0.173297708563
38  59  97  0.753470108517  0.141902105927
38  60  98  0.0749950790631  0.0374975395315
38  61  99  0.314476508466  0.0891128070594
38  62  100  0.47917565952  0.0983849278884
38  63  101  0.127453224663  0.0637266123317
38  64  102  0.492859693246  0.246429846623
38  65  103  nan  nan
38  66  104  nan  nan
38  67  105  nan  nan
38  68  106  nan  nan
39  37  76  nan  nan
39  38  77  nan  nan
39  39  78  0.416281443521  0.20814072176
39  40  79  0.152738784233  0.0504057517622
39  41  80  1.15999684283  0.154865556978
39  42  81  1.26882999252  0.263395248899
39  43  82  0.918694497122  0.138048553517
39  44  83  1.12939499392  0.372818749738
39  45  84  1.86206896552  0.931034482759
39  46  85  1.03864984854  0.17076128035
39  47  86  0.473929291401  0.11854968116
39  48  87  0.364898466639  0.0475549108993
39  49  88  0.682403676926  0.0811607850145
39  50  89  0.644885083371  0.0768364127986
39  51  90  0.885548744723  0.146405806613
39  52  91  0.545058881927  0.088297711626
